"","Entity","Year","Code","Fossil_Fuels","Renewables","Income_Group"
"5818","Slovakia",2012,"SVK",25.936398,8.348838,"High-income countries"
"5819","Slovakia",2013,"SVK",22.526316,9.315094,"High-income countries"
"5820","Slovakia",2014,"SVK",19.867306,10.175566,"High-income countries"
"5821","Slovakia",2015,"SVK",20.36063,9.930641,"High-income countries"
"5822","Slovakia",2016,"SVK",20.149254,10.576948,"High-income countries"
"5823","Slovakia",2017,"SVK",21.152445,9.896002,"High-income countries"
"5824","Slovakia",2018,"SVK",22.543137,9.0469055,"High-income countries"
"5825","Slovakia",2019,"SVK",22.26161,10.548755,"High-income countries"
"5826","Slovakia",2020,"SVK",21.816906,11.039277,"High-income countries"
"5827","Slovakia",2021,"SVK",24.242422,10.213474,"High-income countries"
"5828","Slovakia",2022,"SVK",18.085909,9.672483,"High-income countries"
"5829","Slovakia",2023,"SVK",15.204875,10.552875,"High-income countries"
"5830","Slovakia",2024,"SVK",13.978861,11.295315,"High-income countries"
"5831","Slovenia",1990,"SVN",39.14791,12.088249,
"5832","Slovenia",1991,"SVN",32.810047,14.667435,
"5833","Slovenia",1992,"SVN",40.11345,14.881296,"Upper-middle-income countries"
"5834","Slovenia",1993,"SVN",41.422592,12.807986,"Upper-middle-income countries"
"5835","Slovenia",1994,"SVN",37.858807,13.490716,"Upper-middle-income countries"
"5836","Slovenia",1995,"SVN",37.751938,12.293284,"Upper-middle-income countries"
"5837","Slovenia",1996,"SVN",36.24521,13.216832,"Upper-middle-income countries"
"5838","Slovenia",1997,"SVN",38.467377,10.879897,"High-income countries"
"5839","Slovenia",1998,"SVN",38.119534,12.120791,"High-income countries"
"5840","Slovenia",1999,"SVN",36.12368,13.414869,"High-income countries"
"5841","Slovenia",2000,"SVN",36.370316,14.026292,"High-income countries"
"5842","Slovenia",2001,"SVN",36.947514,13.1811075,"High-income countries"
"5843","Slovenia",2002,"SVN",38.76712,11.619204,"High-income countries"
"5844","Slovenia",2003,"SVN",40.057846,10.626739,"High-income countries"
"5845","Slovenia",2004,"SVN",36.673214,13.64027,"High-income countries"
"5846","Slovenia",2005,"SVN",37.458637,11.438244,"High-income countries"
"5847","Slovenia",2006,"SVN",38.782265,11.735153,"High-income countries"
"5848","Slovenia",2007,"SVN",39.62766,10.853186,"High-income countries"
"5849","Slovenia",2008,"SVN",35.52712,12.745639,"High-income countries"
"5850","Slovenia",2009,"SVN",35.082367,15.641199,"High-income countries"
"5851","Slovenia",2010,"SVN",35.97786,15.2275305,"High-income countries"
"5852","Slovenia",2011,"SVN",36.55779,12.763015,"High-income countries"
"5853","Slovenia",2012,"SVN",36.59164,14.747408,"High-income countries"
"5854","Slovenia",2013,"SVN",34.113922,17.451124,"High-income countries"
"5855","Slovenia",2014,"SVN",24.373177,21.441113,"High-income countries"
"5856","Slovenia",2015,"SVN",32.432434,15.619395,"High-income countries"
"5857","Slovenia",2016,"SVN",33.579792,16.630552,"High-income countries"
"5858","Slovenia",2017,"SVN",33.14642,14.549611,"High-income countries"
"5859","Slovenia",2018,"SVN",31.761784,17.277668,"High-income countries"
"5860","Slovenia",2019,"SVN",31.65513,17.430365,"High-income countries"
"5861","Slovenia",2020,"SVN",29.36649,19.77838,"High-income countries"
"5862","Slovenia",2021,"SVN",28.479795,19.610497,"High-income countries"
"5863","Slovenia",2022,"SVN",27.544912,15.911842,"High-income countries"
"5864","Slovenia",2023,"SVN",23.47267,23.025827,"High-income countries"
"5865","Slovenia",2024,"SVN",23.82353,24.735876,"High-income countries"
"5866","Solomon Islands",2000,"SLB",100,,"Low-income countries"
"5867","Solomon Islands",2001,"SLB",100,,"Low-income countries"
"5868","Solomon Islands",2002,"SLB",100,,"Low-income countries"
"5869","Solomon Islands",2003,"SLB",100,,"Low-income countries"
"5870","Solomon Islands",2004,"SLB",100,,"Low-income countries"
"5871","Solomon Islands",2005,"SLB",100,,"Low-income countries"
"5872","Solomon Islands",2006,"SLB",100,,"Low-income countries"
"5873","Solomon Islands",2007,"SLB",100,,"Low-income countries"
"5874","Solomon Islands",2008,"SLB",100,,"Lower-middle-income countries"
"5875","Solomon Islands",2009,"SLB",100,,"Low-income countries"
"5876","Solomon Islands",2010,"SLB",100,,"Lower-middle-income countries"
"5877","Solomon Islands",2011,"SLB",100,,"Lower-middle-income countries"
"5878","Solomon Islands",2012,"SLB",100,,"Lower-middle-income countries"
"5879","Solomon Islands",2013,"SLB",100,,"Lower-middle-income countries"
"5880","Solomon Islands",2014,"SLB",100,,"Lower-middle-income countries"
"5881","Solomon Islands",2015,"SLB",100,,"Lower-middle-income countries"
"5882","Solomon Islands",2016,"SLB",100,,"Lower-middle-income countries"
"5883","Solomon Islands",2017,"SLB",100,,"Lower-middle-income countries"
"5884","Solomon Islands",2018,"SLB",100,,"Lower-middle-income countries"
"5885","Solomon Islands",2019,"SLB",100,,"Lower-middle-income countries"
"5886","Solomon Islands",2020,"SLB",100,,"Lower-middle-income countries"
"5887","Solomon Islands",2021,"SLB",100,,"Lower-middle-income countries"
"5888","Solomon Islands",2022,"SLB",90.909096,,"Lower-middle-income countries"
"5889","Solomon Islands",2023,"SLB",90.909096,,"Lower-middle-income countries"
"5890","Somalia",2000,"SOM",100,,"Low-income countries"
"5891","Somalia",2001,"SOM",100,,"Low-income countries"
"5892","Somalia",2002,"SOM",100,,"Low-income countries"
"5893","Somalia",2003,"SOM",100,,"Low-income countries"
"5894","Somalia",2004,"SOM",100,,"Low-income countries"
"5895","Somalia",2005,"SOM",100,,"Low-income countries"
"5896","Somalia",2006,"SOM",100,,"Low-income countries"
"5897","Somalia",2007,"SOM",100,,"Low-income countries"
"5898","Somalia",2008,"SOM",100,,"Low-income countries"
"5899","Somalia",2009,"SOM",100,,"Low-income countries"
"5900","Somalia",2010,"SOM",100,,"Low-income countries"
"5901","Somalia",2011,"SOM",100,,"Low-income countries"
"5902","Somalia",2012,"SOM",100,,"Low-income countries"
"5903","Somalia",2013,"SOM",100,,"Low-income countries"
"5904","Somalia",2014,"SOM",100,,"Low-income countries"
"5905","Somalia",2015,"SOM",100,,"Low-income countries"
"5906","Somalia",2016,"SOM",97.22221,,"Low-income countries"
"5907","Somalia",2017,"SOM",94.59459,,"Low-income countries"
"5908","Somalia",2018,"SOM",94.59459,,"Low-income countries"
"5909","Somalia",2019,"SOM",94.59459,,"Low-income countries"
"5910","Somalia",2020,"SOM",91.89189,,"Low-income countries"
"5911","Somalia",2021,"SOM",89.47369,,"Low-income countries"
"5912","Somalia",2022,"SOM",80.952385,,"Low-income countries"
"5913","Somalia",2023,"SOM",80.952385,,"Low-income countries"
"5914","South Africa",1985,"ZAF",94.392685,0.1896163,
"5915","South Africa",1986,"ZAF",91.76274,0.48430645,
"5916","South Africa",1987,"ZAF",93.727234,0.4749102,"Lower-middle-income countries"
"5917","South Africa",1988,"ZAF",90.47811,0.8436539,"Upper-middle-income countries"
"5918","South Africa",1989,"ZAF",90.88083,0.7705776,"Upper-middle-income countries"
"5919","South Africa",1990,"ZAF",93.242676,0.2726532,"Upper-middle-income countries"
"5920","South Africa",1991,"ZAF",92.319214,0.53850454,"Upper-middle-income countries"
"5921","South Africa",1992,"ZAF",93.23398,0.20352626,"Upper-middle-income countries"
"5922","South Africa",1993,"ZAF",94.99388,0.039574187,"Upper-middle-income countries"
"5923","South Africa",1994,"ZAF",93.236824,0.27919784,"Upper-middle-income countries"
"5924","South Africa",1995,"ZAF",92.97956,0.13158263,"Upper-middle-income countries"
"5925","South Africa",1996,"ZAF",92.316536,0.3381915,"Upper-middle-income countries"
"5926","South Africa",1997,"ZAF",91.68433,0.5382469,"Upper-middle-income countries"
"5927","South Africa",1998,"ZAF",91.310005,0.45042208,"Lower-middle-income countries"
"5928","South Africa",1999,"ZAF",91.9463,0.22254096,"Upper-middle-income countries"
"5929","South Africa",2000,"ZAF",93.06973,0.386394,"Upper-middle-income countries"
"5930","South Africa",2001,"ZAF",93.874344,0.51286584,"Lower-middle-income countries"
"5931","South Africa",2002,"ZAF",93.40798,0.6614811,"Lower-middle-income countries"
"5932","South Africa",2003,"ZAF",94.05712,0.32830688,"Lower-middle-income countries"
"5933","South Africa",2004,"ZAF",93.97817,0.3265353,"Upper-middle-income countries"
"5934","South Africa",2005,"ZAF",94.659706,0.38413224,"Upper-middle-income countries"
"5935","South Africa",2006,"ZAF",94.732285,0.6920069,"Upper-middle-income countries"
"5936","South Africa",2007,"ZAF",94.44002,0.7227087,"Upper-middle-income countries"
"5937","South Africa",2008,"ZAF",94.28549,0.37311107,"Upper-middle-income countries"
"5938","South Africa",2009,"ZAF",94.085594,0.3895323,"Upper-middle-income countries"
"5939","South Africa",2010,"ZAF",94.1718,0.309906,"Upper-middle-income countries"
"5940","South Africa",2011,"ZAF",93.71905,0.6918544,"Upper-middle-income countries"
"5941","South Africa",2012,"ZAF",94.362816,0.3576339,"Upper-middle-income countries"
"5942","South Africa",2013,"ZAF",93.76512,0.39710414,"Upper-middle-income countries"
"5943","South Africa",2014,"ZAF",92.8992,0.81018883,"Upper-middle-income countries"
"5944","South Africa",2015,"ZAF",92.36821,1.29032,"Upper-middle-income countries"
"5945","South Africa",2016,"ZAF",90.729836,1.4823065,"Upper-middle-income countries"
"5946","South Africa",2017,"ZAF",89.578766,2.1600735,"Upper-middle-income countries"
"5947","South Africa",2018,"ZAF",90.60197,2.2899694,"Upper-middle-income countries"
"5948","South Africa",2019,"ZAF",89.72562,2.2399826,"Upper-middle-income countries"
"5949","South Africa",2020,"ZAF",90.023384,2.5822897,"Upper-middle-income countries"
"5950","South Africa",2021,"ZAF",87.63457,3.2473845,"Upper-middle-income countries"
"5951","South Africa",2022,"ZAF",85.99196,3.6482332,"Upper-middle-income countries"
"5952","South Africa",2023,"ZAF",83.66726,3.7571616,"Upper-middle-income countries"
"5953","South Africa",2024,"ZAF",83.31359,3.5567286,"Upper-middle-income countries"
"5954","South America",2000,"",21.018656,32.497177,
"5955","South America",2001,"",22.399616,30.74488,
"5956","South America",2002,"",21.42847,31.931236,
"5957","South America",2003,"",21.583035,32.980175,
"5958","South America",2004,"",23.516218,32.076042,
"5959","South America",2005,"",22.717089,32.72878,
"5960","South America",2006,"",22.437998,32.351814,
"5961","South America",2007,"",23.450731,32.331497,
"5962","South America",2008,"",25.794994,32.017426,
"5963","South America",2009,"",23.916525,33.333736,
"5964","South America",2010,"",27.050444,32.252796,
"5965","South America",2011,"",25.232868,32.30567,
"5966","South America",2012,"",29.502157,30.767342,
"5967","South America",2013,"",33.07298,29.704737,
"5968","South America",2014,"",34.997753,29.404955,
"5969","South America",2015,"",35.085938,29.99108,
"5970","South America",2016,"",32.242928,30.987093,
"5971","South America",2017,"",30.5259,32.00229,
"5972","South America",2018,"",28.704636,33.928593,
"5973","South America",2019,"",28.728777,34.838486,
"5974","South America",2020,"",26.70908,37.32352,
"5975","South America",2021,"",29.530834,34.480988,
"5976","South America",2022,"",23.311573,36.277466,
"5977","South America",2023,"",21.754915,37.50569,
"5978","South Korea",1985,"KOR",67.44003,1.4210007,
"5979","South Korea",1986,"KOR",53.601723,1.237223,
"5980","South Korea",1987,"KOR",44.351852,1.424168,"Upper-middle-income countries"
"5981","South Korea",1988,"KOR",53.101395,0.6389348,"Upper-middle-income countries"
"5982","South Korea",1989,"KOR",49.892582,0.87693983,"Upper-middle-income countries"
"5983","South Korea",1990,"KOR",49.984367,1.2108697,"Upper-middle-income countries"
"5984","South Korea",1991,"KOR",53.377693,0.79333895,"Upper-middle-income countries"
"5985","South Korea",1992,"KOR",58.07448,0.6271529,"Upper-middle-income countries"
"5986","South Korea",1993,"KOR",60.378685,0.7804497,"Upper-middle-income countries"
"5987","South Korea",1994,"KOR",65.77755,0.4008217,"Upper-middle-income countries"
"5988","South Korea",1995,"KOR",64.25457,0.47600058,"High-income countries"
"5989","South Korea",1996,"KOR",64.78496,0.40813407,"High-income countries"
"5990","South Korea",1997,"KOR",66.534325,0.37682396,"High-income countries"
"5991","South Korea",1998,"KOR",59.58935,0.617086,"Upper-middle-income countries"
"5992","South Korea",1999,"KOR",58.33052,0.55575603,"Upper-middle-income countries"
"5993","South Korea",2000,"KOR",61.067307,0.50788707,"Upper-middle-income countries"
"5994","South Korea",2001,"KOR",63.027622,0.2929415,"High-income countries"
"5995","South Korea",2002,"KOR",63.094482,0.39274833,"High-income countries"
"5996","South Korea",2003,"KOR",61.244503,0.5620512,"High-income countries"
"5997","South Korea",2004,"KOR",63.216675,0.4988534,"High-income countries"
"5998","South Korea",2005,"KOR",61.267876,0.4205607,"High-income countries"
"5999","South Korea",2006,"KOR",62.100796,0.42015433,"High-income countries"
"6000","South Korea",2007,"KOR",65.351074,0.47698417,"High-income countries"
"6001","South Korea",2008,"KOR",64.89008,0.5023927,"High-income countries"
"6002","South Korea",2009,"KOR",66.32114,0.54491127,"High-income countries"
"6003","South Korea",2010,"KOR",68.831566,0.6298219,"High-income countries"
"6004","South Korea",2011,"KOR",68.71237,0.74279803,"High-income countries"
"6005","South Korea",2012,"KOR",70.161896,0.8157147,"High-income countries"
"6006","South Korea",2013,"KOR",72.26018,0.99865013,"High-income countries"
"6007","South Korea",2014,"KOR",68.67019,1.259366,"High-income countries"
"6008","South Korea",2015,"KOR",67.1486,1.4513619,"High-income countries"
"6009","South Korea",2016,"KOR",67.89248,1.6504588,"High-income countries"
"6010","South Korea",2017,"KOR",70.37526,1.9714482,"High-income countries"
"6011","South Korea",2018,"KOR",72.793045,2.3837214,"High-income countries"
"6012","South Korea",2019,"KOR",69.5092,2.8068886,"High-income countries"
"6013","South Korea",2020,"KOR",65.24467,3.4662952,"High-income countries"
"6014","South Korea",2021,"KOR",66.08694,3.8773115,"High-income countries"
"6015","South Korea",2022,"KOR",62.92988,4.3325253,"High-income countries"
"6016","South Korea",2023,"KOR",61.771755,4.6598625,"High-income countries"
"6017","South Korea",2024,"KOR",60.07588,4.748179,"High-income countries"
"6018","South Sudan",2012,"SSD",100,,"Low-income countries"
"6019","South Sudan",2013,"SSD",100,,"Lower-middle-income countries"
"6020","South Sudan",2014,"SSD",100,,"Low-income countries"
"6021","South Sudan",2015,"SSD",100,,"Low-income countries"
"6022","South Sudan",2016,"SSD",100,,"Low-income countries"
"6023","South Sudan",2017,"SSD",100,,"Low-income countries"
"6024","South Sudan",2018,"SSD",98.18182,,"Low-income countries"
"6025","South Sudan",2019,"SSD",98.21429,,"Low-income countries"
"6026","South Sudan",2020,"SSD",98.21429,,"Low-income countries"
"6027","South Sudan",2021,"SSD",96.55173,,"Low-income countries"
"6028","South Sudan",2022,"SSD",92.59259,,"Low-income countries"
"6029","South Sudan",2023,"SSD",93.220345,,"Low-income countries"
"6030","South and Central America (EI)",1985,"",26.906382,25.920122,
"6031","South and Central America (EI)",1986,"",27.677437,26.696886,
"6032","South and Central America (EI)",1987,"",26.26963,27.344458,
"6033","South and Central America (EI)",1988,"",27.252449,27.448662,
"6034","South and Central America (EI)",1989,"",27.326271,27.683146,
"6035","South and Central America (EI)",1990,"",25.451982,28.441198,
"6036","South and Central America (EI)",1991,"",24.480093,29.357002,
"6037","South and Central America (EI)",1992,"",25.14272,28.907398,
"6038","South and Central America (EI)",1993,"",24.024351,29.819286,
"6039","South and Central America (EI)",1994,"",23.541359,29.776707,
"6040","South and Central America (EI)",1995,"",24.971516,29.449726,
"6041","South and Central America (EI)",1996,"",25.567465,29.38811,
"6042","South and Central America (EI)",1997,"",25.6435,29.296417,
"6043","South and Central America (EI)",1998,"",27.339458,28.929138,
"6044","South and Central America (EI)",1999,"",28.985863,29.070044,
"6045","South and Central America (EI)",2000,"",28.535988,29.139631,
"6046","South and Central America (EI)",2001,"",30.32337,27.300695,
"6047","South and Central America (EI)",2002,"",29.336067,28.25456,
"6048","South and Central America (EI)",2003,"",29.489672,29.036446,
"6049","South and Central America (EI)",2004,"",30.612345,28.399817,
"6050","South and Central America (EI)",2005,"",30.076738,28.981874,
"6051","South and Central America (EI)",2006,"",29.798882,28.579514,
"6052","South and Central America (EI)",2007,"",30.317932,28.714668,
"6053","South and Central America (EI)",2008,"",31.808186,28.738626,
"6054","South and Central America (EI)",2009,"",30.531065,29.979446,
"6055","South and Central America (EI)",2010,"",32.734585,29.159725,
"6056","South and Central America (EI)",2011,"",31.252481,29.319847,
"6057","South and Central America (EI)",2012,"",34.320354,28.18682,
"6058","South and Central America (EI)",2013,"",37.402657,27.371632,
"6059","South and Central America (EI)",2014,"",38.807095,27.087002,
"6060","South and Central America (EI)",2015,"",39.005722,27.529158,
"6061","South and Central America (EI)",2016,"",36.542786,28.439116,
"6062","South and Central America (EI)",2017,"",33.57723,29.439772,
"6063","South and Central America (EI)",2018,"",31.38284,31.126286,
"6064","South and Central America (EI)",2019,"",31.507736,31.732925,
"6065","South and Central America (EI)",2020,"",30.056862,34.377037,
"6066","South and Central America (EI)",2021,"",32.70069,31.981524,
"6067","South and Central America (EI)",2022,"",26.589455,33.62554,
"6068","South and Central America (EI)",2023,"",25.769176,34.58056,
"6069","South and Central America (EI)",2024,"",26.154158,34.879242,
"6070","Spain",1985,"ESP",51.252373,9.707282,
"6071","Spain",1986,"ESP",49.101173,8.053716,
"6072","Spain",1987,"ESP",47.228573,8.031701,"High-income countries"
"6073","Spain",1988,"ESP",37.02317,9.897842,"High-income countries"
"6074","Spain",1989,"ESP",47.708836,5.2383413,"High-income countries"
"6075","Spain",1990,"ESP",46.87748,6.8189745,"High-income countries"
"6076","Spain",1991,"ESP",46.09915,7.060038,"High-income countries"
"6077","Spain",1992,"ESP",51.879986,4.74343,"High-income countries"
"6078","Spain",1993,"ESP",47.659878,6.273599,"High-income countries"
