"","Entity","Code","Year","Fossil_Fuels","Renewables","Income_Group","Net_Zero_Targets"
"4700","Ukraine","UKR",2009,45.25661,6.9811645,"Lower-middle-income countries","In policy document"
"4701","Ukraine","UKR",2010,45.69431,7.0914097,"Lower-middle-income countries","In policy document"
"4702","Ukraine","UKR",2011,47.96615,5.739933,"Lower-middle-income countries","In policy document"
"4703","Ukraine","UKR",2012,49.029564,5.6466208,"Lower-middle-income countries","In policy document"
"4704","Ukraine","UKR",2013,49.416065,7.7738333,"Lower-middle-income countries","In policy document"
"4705","Ukraine","UKR",2014,46.08905,5.5628486,"Lower-middle-income countries","In policy document"
"4706","Ukraine","UKR",2015,42.124878,4.3377323,"Lower-middle-income countries","In policy document"
"4707","Ukraine","UKR",2016,45.18775,5.626443,"Lower-middle-income countries","In policy document"
"4708","Ukraine","UKR",2017,38.195335,6.959754,"Lower-middle-income countries","In policy document"
"4709","Ukraine","UKR",2018,39.05292,8.150882,"Lower-middle-income countries","In policy document"
"4710","Ukraine","UKR",2019,38.452057,7.7007914,"Lower-middle-income countries","In policy document"
"4711","Ukraine","UKR",2020,36.97138,11.468977,"Lower-middle-income countries","In policy document"
"4712","Ukraine","UKR",2021,30.65097,13.894249,"Lower-middle-income countries","In policy document"
"4713","Ukraine","UKR",2022,28.406672,16.527678,"Lower-middle-income countries","In policy document"
"4714","Ukraine","UKR",2023,29.570517,19.733025,"Upper-middle-income countries","In policy document"
"4715","Ukraine","UKR",2024,17.78005,22.82436,"Upper-middle-income countries","In policy document"
"4716","United Arab Emirates","ARE",1987,100,0,"High-income countries","In policy document"
"4717","United Arab Emirates","ARE",1988,100,0,"High-income countries","In policy document"
"4718","United Arab Emirates","ARE",1989,100,0,"High-income countries","In policy document"
"4719","United Arab Emirates","ARE",1990,100.00001,0,"High-income countries","In policy document"
"4720","United Arab Emirates","ARE",1991,100.00001,0,"High-income countries","In policy document"
"4721","United Arab Emirates","ARE",1992,100.00001,0,"High-income countries","In policy document"
"4722","United Arab Emirates","ARE",1993,100,0,"High-income countries","In policy document"
"4723","United Arab Emirates","ARE",1994,100,0,"High-income countries","In policy document"
"4724","United Arab Emirates","ARE",1995,100,0,"High-income countries","In policy document"
"4725","United Arab Emirates","ARE",1996,99.99999,0,"High-income countries","In policy document"
"4726","United Arab Emirates","ARE",1997,99.99999,0,"High-income countries","In policy document"
"4727","United Arab Emirates","ARE",1998,100,0,"High-income countries","In policy document"
"4728","United Arab Emirates","ARE",1999,100,0,"High-income countries","In policy document"
"4729","United Arab Emirates","ARE",2000,100,0,"High-income countries","In policy document"
"4730","United Arab Emirates","ARE",2001,100,0,"High-income countries","In policy document"
"4731","United Arab Emirates","ARE",2002,100,0,"High-income countries","In policy document"
"4732","United Arab Emirates","ARE",2003,100,0,"High-income countries","In policy document"
"4733","United Arab Emirates","ARE",2004,100,0,"High-income countries","In policy document"
"4734","United Arab Emirates","ARE",2005,100,0,"High-income countries","In policy document"
"4735","United Arab Emirates","ARE",2006,100,0,"High-income countries","In policy document"
"4736","United Arab Emirates","ARE",2007,100,0,"High-income countries","In policy document"
"4737","United Arab Emirates","ARE",2008,100,0,"High-income countries","In policy document"
"4738","United Arab Emirates","ARE",2009,99.988335,0.011668611,"High-income countries","In policy document"
"4739","United Arab Emirates","ARE",2010,99.978714,0.02128792,"High-income countries","In policy document"
"4740","United Arab Emirates","ARE",2011,99.97983,0.020175528,"High-income countries","In policy document"
"4741","United Arab Emirates","ARE",2012,99.98117,0.018830618,"High-income countries","In policy document"
"4742","United Arab Emirates","ARE",2013,99.918175,0.08182563,"High-income countries","In policy document"
"4743","United Arab Emirates","ARE",2014,99.734,0.2660031,"High-income countries","In policy document"
"4744","United Arab Emirates","ARE",2015,99.76449,0.23551579,"High-income countries","In policy document"
"4745","United Arab Emirates","ARE",2016,99.7531,0.24689452,"High-income countries","In policy document"
"4746","United Arab Emirates","ARE",2017,99.44267,0.5573307,"High-income countries","In policy document"
"4747","United Arab Emirates","ARE",2018,99.117714,0.88228816,"High-income countries","In policy document"
"4748","United Arab Emirates","ARE",2019,97.356445,2.6435537,"High-income countries","In policy document"
"4749","United Arab Emirates","ARE",2020,95.04042,3.7724855,"High-income countries","In policy document"
"4750","United Arab Emirates","ARE",2021,88.728615,4.1932235,"High-income countries","In policy document"
"4751","United Arab Emirates","ARE",2022,81.83419,5.055117,"High-income countries","In policy document"
"4752","United Arab Emirates","ARE",2023,72.06569,8.380295,"High-income countries","In policy document"
"4753","United Arab Emirates","ARE",2024,68.26885,8.812049,"High-income countries","In policy document"
"4754","United Kingdom","GBR",1987,79.68038,1.3858436,"High-income countries","In law"
"4755","United Kingdom","GBR",1988,76.59515,1.5819995,"High-income countries","In law"
"4756","United Kingdom","GBR",1989,74.4883,1.5186039,"High-income countries","In law"
"4757","United Kingdom","GBR",1990,77.645035,1.792025,"High-income countries","In law"
"4758","United Kingdom","GBR",1991,76.52998,1.6228938,"High-income countries","In law"
"4759","United Kingdom","GBR",1992,74.109146,1.9654871,"High-income countries","In law"
"4760","United Kingdom","GBR",1993,70.576584,1.7702949,"High-income countries","In law"
"4761","United Kingdom","GBR",1994,70.829254,2.1374326,"High-income countries","In law"
"4762","United Kingdom","GBR",1995,71.6555,1.9797283,"High-income countries","In law"
"4763","United Kingdom","GBR",1996,71.39681,1.6216832,"High-income countries","In law"
"4764","United Kingdom","GBR",1997,69.96321,2.047509,"High-income countries","In law"
"4765","United Kingdom","GBR",1998,70.185555,2.3848252,"High-income countries","In law"
"4766","United Kingdom","GBR",1999,71.54692,2.6130652,"High-income countries","In law"
"4767","United Kingdom","GBR",2000,74.81303,2.628229,"High-income countries","In law"
"4768","United Kingdom","GBR",2001,74.10661,2.4794033,"High-income countries","In law"
"4769","United Kingdom","GBR",2002,74.44221,2.8716042,"High-income countries","In law"
"4770","United Kingdom","GBR",2003,75.04332,2.684513,"High-income countries","In law"
"4771","United Kingdom","GBR",2004,76.101746,3.5895612,"High-income countries","In law"
"4772","United Kingdom","GBR",2005,75.260445,4.2500315,"High-income countries","In law"
"4773","United Kingdom","GBR",2006,76.45178,4.5560956,"High-income countries","In law"
"4774","United Kingdom","GBR",2007,79.15627,4.959553,"High-income countries","In law"
"4775","United Kingdom","GBR",2008,80.86436,5.640683,"High-income countries","In law"
"4776","United Kingdom","GBR",2009,74.96019,6.699225,"High-income countries","In law"
"4777","United Kingdom","GBR",2010,76.88321,6.852327,"High-income countries","In law"
"4778","United Kingdom","GBR",2011,71.68791,9.565997,"High-income countries","In law"
"4779","United Kingdom","GBR",2012,69.31596,11.333718,"High-income countries","In law"
"4780","United Kingdom","GBR",2013,65.44044,14.851513,"High-income countries","In law"
"4781","United Kingdom","GBR",2014,62.062237,19.081284,"High-income countries","In law"
"4782","United Kingdom","GBR",2015,54.643375,24.599405,"High-income countries","In law"
"4783","United Kingdom","GBR",2016,54.37821,24.473732,"High-income countries","In law"
"4784","United Kingdom","GBR",2017,49.964523,29.238365,"High-income countries","In law"
"4785","United Kingdom","GBR",2018,47.5009,33.003716,"High-income countries","In law"
"4786","United Kingdom","GBR",2019,46.21993,36.605423,"High-income countries","In law"
"4787","United Kingdom","GBR",2020,41.314705,42.718327,"High-income countries","In law"
"4788","United Kingdom","GBR",2021,45.546288,39.607994,"High-income countries","In law"
"4789","United Kingdom","GBR",2022,43.215736,41.97772,"High-income countries","In law"
"4790","United Kingdom","GBR",2023,38.419834,47.327923,"High-income countries","In law"
"4791","United Kingdom","GBR",2024,34.01344,51.476917,"High-income countries","In law"
"4792","United States","USA",1987,71.94671,10.752805,"High-income countries","In law"
"4793","United States","USA",1988,71.66205,9.291261,"High-income countries","In law"
"4794","United States","USA",1989,71.85483,10.330222,"High-income countries","In law"
"4795","United States","USA",1990,69.969406,10.917163,"High-income countries","In law"
"4796","United States","USA",1991,69.14594,10.741865,"High-income countries","In law"
"4797","United States","USA",1992,70.01856,9.729862,"High-income countries","In law"
"4798","United States","USA",1993,70.451485,10.270781,"High-income countries","In law"
"4799","United States","USA",1994,70.57928,9.532383,"High-income countries","In law"
"4800","United States","USA",1995,69.143234,10.601639,"High-income countries","In law"
"4801","United States","USA",1996,68.859795,11.360623,"High-income countries","In law"
"4802","United States","USA",1997,70.317055,11.45328,"High-income countries","In law"
"4803","United States","USA",1998,71.029976,10.147997,"High-income countries","In law"
"4804","United States","USA",1999,70.19861,9.860898,"High-income countries","In law"
"4805","United States","USA",2000,70.94185,9.229898,"High-income countries","In law"
"4806","United States","USA",2001,71.86129,7.5132055,"High-income countries","In law"
"4807","United States","USA",2002,70.959076,8.749216,"High-income countries","In law"
"4808","United States","USA",2003,71.23476,9.025211,"High-income countries","In law"
"4809","United States","USA",2004,71.31366,8.733411,"High-income countries","In law"
"4810","United States","USA",2005,71.870316,8.749464,"High-income countries","In law"
"4811","United States","USA",2006,71.1293,9.418474,"High-income countries","In law"
"4812","United States","USA",2007,72.13493,8.39841,"High-income countries","In law"
"4813","United States","USA",2008,71.19145,9.1809435,"High-income countries","In law"
"4814","United States","USA",2009,69.176,10.547689,"High-income countries","In law"
"4815","United States","USA",2010,70.06641,10.3180895,"High-income countries","In law"
"4816","United States","USA",2011,68.20784,12.466524,"High-income countries","In law"
"4817","United States","USA",2012,68.77622,12.184118,"High-income countries","In law"
"4818","United States","USA",2013,67.71385,12.831115,"High-income countries","In law"
"4819","United States","USA",2014,67.187584,13.35031,"High-income countries","In law"
"4820","United States","USA",2015,66.85423,13.626135,"High-income countries","In law"
"4821","United States","USA",2016,65.00112,15.288093,"High-income countries","In law"
"4822","United States","USA",2017,62.68449,17.451527,"High-income countries","In law"
"4823","United States","USA",2018,63.340916,17.44999,"High-income countries","In law"
"4824","United States","USA",2019,62.240826,18.294624,"High-income countries","In law"
"4825","United States","USA",2020,60.148197,20.315693,"High-income countries","In law"
"4826","United States","USA",2021,60.48675,20.74287,"High-income countries","In law"
"4827","United States","USA",2022,59.651867,22.350468,"High-income countries","In law"
"4828","United States","USA",2023,59.10562,22.6789,"High-income countries","In law"
"4829","United States","USA",2024,58.076115,24.100008,"High-income countries","In law"
"4830","Uruguay","URY",2000,6.587615,93.412384,"Upper-middle-income countries","In policy document"
"4831","Uruguay","URY",2001,0.2162162,99.783775,"Upper-middle-income countries","In policy document"
"4832","Uruguay","URY",2002,0.31249997,99.68749,"Upper-middle-income countries","In policy document"
"4833","Uruguay","URY",2003,0.11655012,99.883446,"Upper-middle-income countries","In policy document"
"4834","Uruguay","URY",2004,18.305084,81.694916,"Upper-middle-income countries","In policy document"
"4835","Uruguay","URY",2005,12.5,87.5,"Upper-middle-income countries","In policy document"
"4836","Uruguay","URY",2006,35.368042,64.63195,"Upper-middle-income countries","In policy document"
"4837","Uruguay","URY",2007,13.006396,86.9936,"Upper-middle-income countries","In policy document"
"4838","Uruguay","URY",2008,38.768528,61.23147,"Upper-middle-income countries","In policy document"
"4839","Uruguay","URY",2009,31.83391,68.166084,"Upper-middle-income countries","In policy document"
"4840","Uruguay","URY",2010,10.800745,89.19926,"Upper-middle-income countries","In policy document"
"4841","Uruguay","URY",2011,25.33849,74.66151,"Upper-middle-income countries","In policy document"
"4842","Uruguay","URY",2012,35.377357,64.622635,"High-income countries","In policy document"
"4843","Uruguay","URY",2013,15.86621,84.1338,"High-income countries","In policy document"
"4844","Uruguay","URY",2014,5.238829,94.76118,"High-income countries","In policy document"
"4845","Uruguay","URY",2015,6.841339,93.15866,"High-income countries","In policy document"
"4846","Uruguay","URY",2016,3.1723144,96.82769,"High-income countries","In policy document"
"4847","Uruguay","URY",2017,1.533101,98.466896,"High-income countries","In policy document"
"4848","Uruguay","URY",2018,2.4640658,97.535934,"High-income countries","In policy document"
"4849","Uruguay","URY",2019,1.7423772,98.25762,"High-income countries","In policy document"
"4850","Uruguay","URY",2020,5.9690495,94.03095,"High-income countries","In policy document"
"4851","Uruguay","URY",2021,15.384616,84.61539,"High-income countries","In policy document"
"4852","Uruguay","URY",2022,9.219381,90.78062,"High-income countries","In policy document"
"4853","Uruguay","URY",2023,7.996894,92.003105,"High-income countries","In policy document"
"4854","Uruguay","URY",2024,5.385061,94.61494,"High-income countries","In policy document"
"4855","Uzbekistan","UZB",2000,92.46693,7.5330772,"Low-income countries","In policy document"
